movieId,genreId
2755,1
2755,9
2755,10
2756,1
2756,8
2757,8
2757,9
2757,11
2758,8
2759,8
2759,5
2759,9
2760,5
2760,9
2760,18
2760,13
2761,9
2761,12
2761,13
2762,9
2762,15
2763,2
2764,8
2764,3
2765,9
2766,8
2767,1
2767,2
2767,10
2768,2
2768,16
2768,3
2769,12
2770,3
2770,12
2771,1
2771,5
2771,11
2771,13
2772,8
2772,5
2773,14
2773,13
2774,17
2775,1
2775,7
2775,5
2775,9
2775,18
2775,14
2775,4
2775,13
2776,1
2776,4
2776,13
2777,5
2777,9
2777,13
2778,8
2778,11
2779,7
2779,16
2780,16
2780,8
2781,8
2781,9
2782,12
2782,4
2782,13
2783,8
2783,5
2784,8
2785,2
2785,7
2785,16
2786,9
2786,11
2786,13
2787,9
2788,1
2788,5
2788,4
2788,13
2789,1
2789,9
2790,1
2790,8
2790,13
2791,8
2791,9
2792,9
2792,13
2793,9
2794,8
2795,12
2796,12
2797,2
2797,8
2797,4
2798,9
2798,11
2799,5
2799,9
2799,13
2800,3
2800,12
2800,13
2801,1
2801,16
2801,8
2801,3
2801,4
2802,1
2802,2
2802,4
2802,13
2803,8
2803,12
2803,4
2804,9
2805,2
2805,9
2806,9
2806,11
2807,5
2807,9
2807,14
2807,11
2807,13
2808,16
2808,3
2809,1
2809,6
2810,9
2810,3
2811,1
2811,8
2811,5
2811,13
2812,5
2812,9
2812,11
2813,2
2813,16
2813,3
2814,17
2815,9
2815,11
2816,16
2816,8
2816,3
2817,9
2817,11
2818,2
2818,7
2818,16
2818,15
2818,6
2819,1
2819,9
2820,9
2820,13
2821,7
2821,16
2821,3
2821,15
2821,11
2821,20
2822,9
2822,12
2823,2
2823,8
2823,3
2823,4
2824,5
2824,9
2825,2
2825,9
2825,4
2826,2
2826,9
2827,12
2827,13
2828,5
2828,9
2829,5
2829,9
2830,8
2830,11
2831,13
2832,8
2832,11
2833,8
2833,6
2834,9
2835,8
2835,9
2835,15
2836,8
2836,9
2837,9
2838,14
2838,11
2838,13
2839,8
2839,9
2839,3
2839,11
2840,8
2840,9
2840,11
2841,8
2842,8
2843,8
2843,11
2844,9
2845,9
2845,11
2846,8
2847,9
2848,1
2849,9
2849,3
2849,11
2850,8
2850,3
2851,8
2852,9
2852,11
2853,9
2853,11
2854,8
2855,9
2855,13
2856,1
2856,4
2856,13
2857,1
2857,5
2857,13
2858,8
2859,8
2859,9
2859,3
2859,11
2860,1
2860,3
2860,4
2861,9
2862,8
2862,9
2862,15
2863,8
2863,11
2864,12
2865,8
2865,5
2865,9
2866,5
2866,9
2867,8
2867,11
2868,1
2868,8
2869,1
2869,5
2869,9
2870,8
2870,9
2870,11
2871,8
2872,17
2873,1
2873,4
2874,8
2875,2
2875,8
2875,3
2876,1
2876,8
2876,11
2876,10
2877,8
2877,9
2877,11
2878,1
2878,2
2878,8
2879,8
2880,1
2880,8
2881,8
2881,11
2882,9
2882,14
2882,13
2883,8
2884,9
2884,11
2885,1
2885,9
2886,8
2887,8
2887,11
2888,1
2888,8
2888,5
2888,9
2888,13
2889,1
2889,5
2889,13
2890,8
2891,9
2892,8
2893,8
2893,11
2894,9
2895,17
2895,15
2896,9
2896,11
2897,8
2897,3
2897,11
2898,8
2898,9
2899,9
2899,10
2900,9
2900,11
2901,5
2901,9
2902,8
2902,9
2903,8
2903,9
2904,14
2904,13
2905,8
2905,9
2905,11
2906,9
2906,11
2907,8
2908,8
2909,9
2909,3
2909,14
2909,4
2910,8
2911,8
2911,9
2912,9
2913,2
2913,8
2914,8
2914,9
2915,7
2915,9
2916,5
2916,9
2916,18
2916,13
2917,8
2917,11
2918,8
2918,5
2918,14
2918,11
2919,8
2919,9
2919,11
2920,1
2920,5
2920,13
2921,9
2921,11
2922,8
2923,8
2923,9
2923,11
2924,12
2924,4
2924,13
2925,2
2925,9
2925,6
2926,9
2926,14
2927,9
2928,2
2928,11
2929,2
2929,9
2930,4
2931,2
2931,7
2931,16
2931,15
2932,1
2932,2
2932,4
2933,1
2933,9
2933,13
2934,5
2934,9
2935,8
2936,8
2937,14
2937,13
2938,5
2938,12
2938,13
2939,8
2940,8
2940,9
2941,9
2941,13
2942,8
2943,1
2943,14
2943,4
2944,8
2944,4
2945,8
2946,8
2946,9
2947,8
2948,9
2949,1
2949,16
2949,3
2950,1
2950,4
2951,2
2951,5
2951,9
2952,1
2952,9
2953,9
2953,11
2954,8
2954,9
2954,11
2955,1
2955,8
2955,5
2956,8
2957,2
2958,1
2958,2
2958,9
2959,5
2959,9
2959,14
2959,11
2959,13
2960,2
2960,9
2961,1
2961,16
2961,8
2962,1
2963,2
2963,7
2963,16
2963,8
2963,15
2964,1
2964,12
2964,4
2964,13
2965,9
2966,12
2967,9
2968,5
2968,9
2969,17
2970,5
2970,14
2970,13
2971,1
2971,5
2972,7
2972,16
2972,8
2973,16
2973,8
2973,9
2974,8
2974,11
2975,8
2976,8
2977,9
2977,11
2977,13
2978,8
2978,11
2979,8
2979,3
2979,12
2980,3
2980,12
2980,11
2980,13
2981,17
2982,17
2983,1
2983,8
2983,12
2984,8
2984,5
2984,9
2984,13
2985,12
2985,13
2986,1
2986,3
2986,4
2986,13
2986,10
2987,2
2987,8
2988,9
2989,1
2989,8
2989,11
2990,8
2990,12
2990,13
2991,12
2992,8
2992,12
2993,8
2993,11
2994,2
2995,8
2996,9
2996,3
2996,11
2997,7
2997,8
2997,3
2998,9
2998,11
2998,13
2999,8
2999,9
2999,11
3000,9
3001,8
3001,3
3002,8
3003,1
3003,8
3003,5
3003,11
3004,8
3004,12
3005,9
3005,11
3006,8
3007,2
3007,9
3007,11
3008,9
3009,7
3009,16
3009,8
3009,15
3010,5
3010,9
3010,13
3011,9
3011,11
3011,13
3012,9
3012,11
3012,4
3013,1
3013,4
3014,9
3014,11
3015,1
3015,9
3016,9
3017,2
3017,7
3017,16
3017,8
3017,4
3018,9
3018,13
3019,12
3020,8
3020,9
3021,5
3021,9
3022,16
3022,8
3023,16
3023,8
3023,4
3024,8
3024,11
3025,8
3025,11
3026,9
3027,8
3027,9
3028,9
3028,11
3029,14
3029,13
3030,1
3030,8
3030,5
3030,13
3031,1
3031,5
3031,9
3031,13
3032,1
3032,8
3032,5
3033,2
3033,7
3033,8
3033,3
3033,11
3034,9
3035,8
3036,1
3036,5
3036,9
3036,13
3037,1
3037,11
3037,10
3037,6
3038,1
3038,12
3038,4
3038,13
3039,8
3039,9
3040,8
3040,9
3041,1
3041,8
3041,5
3041,9
3042,2
3042,7
3042,16
3042,9
3042,3
3043,1
3044,9
3045,9
3045,18
3045,11
3046,9
3047,9
3047,15
3048,8
3048,11
3049,17
3049,10
3050,1
3050,5
3050,13
3050,6
3051,8
3052,2
3052,11
3053,8
3053,11
3053,4
3053,13
3054,16
3054,8
3055,8
3055,11
3056,8
3056,4
3057,8
3057,11
3058,8
3058,9
3059,16
3059,8
3059,15
3060,8
3061,16
3061,15
3062,8
3063,9
3064,9
3065,1
3065,13
3066,9
3067,1
3067,5
3067,9
3067,13
3068,12
3068,14
3068,13
3069,8
3069,12
3070,8
3070,9
3071,8
3071,5
3071,9
3072,9
3072,13
3073,9
3074,8
3074,9
3074,11
3075,12
3076,5
3076,13
3077,9
3078,12
3078,13
3079,1
3080,13
3081,5
3081,14
3081,13
3082,8
3083,9
3084,1
3084,9
3085,9
3086,8
3087,9
3088,9
3089,8
3089,9
3089,14
3089,13
3090,9
3090,11
3090,13
3090,10
3091,1
3091,8
3092,1
3092,2
3092,16
3092,8
3093,9
3093,13
3094,8
3094,9
3094,11
3095,8
3095,5
3096,12
3097,1
3097,8
3097,5
3097,9
3097,4
3098,17
3098,9
3099,8
3100,1
3100,8
3101,8
3101,11
3102,17
3102,20
3103,2
3103,16
3103,8
3104,9
3105,8
3105,3
3106,3
3106,12
3107,9
3108,5
3108,9
3108,14
3108,13
3109,9
3109,11
3110,1
3110,9
3110,13
3111,9
3111,6
3112,1
3112,4
3113,5
3113,13
3114,8
3114,9
3115,17
3116,9
3117,8
3118,9
3119,8
3119,9
3120,9
3120,13
3121,1
3121,11
3122,4
3123,5
3123,9
3123,14
3124,16
3124,8
3124,3
3125,2
3125,16
3125,8
3125,9
3126,9
3127,2
3127,8
3128,9
3129,12
3130,8
3131,9
3132,8
3132,13
3133,8
3133,9
3133,3
3133,11
3134,1
3134,2
3134,8
3134,3
3134,12
3135,1
3136,9
3136,11
3137,4
3138,9
3138,15
3139,9
3140,9
3141,7
3141,16
3142,16
3142,8
3143,9
3144,8
3144,11
3145,8
3146,9
3146,12
3147,8
3147,9
3148,9
3148,11
3149,12
3149,4
3149,13
3150,9
3150,13
3151,1
3151,9
3152,1
3152,5
3152,9
3152,13
3153,9
3153,14
3153,11
3153,13
3154,9
3155,1
3155,8
3156,9
3157,8
3158,8
3158,9
3159,5
3159,9
3160,12
3160,4
3161,9
3162,1
3162,8
3162,5
3162,13
3163,12
3164,1
3164,2
3164,13
3165,8
3166,8
3166,4
3167,8
3168,8
3169,13
3170,12
3170,14
3171,8
3171,11
3172,8
3173,1
3173,2
3173,4
3174,8
3175,1
3175,2
3175,4
3176,1
3176,9
3177,16
3177,8
3178,9
3179,8
3179,11
3180,1
3180,9
3181,8
3182,8
3183,8
3184,9
3185,9
3185,14
3185,4
3186,9
3186,13
3187,9
3187,14
3187,11
3188,1
3188,8
3189,8
3189,11
3190,1
3190,4
3191,2
3191,16
3191,9
3192,9
3193,13
3194,9
3194,11
3195,9
3195,6
3196,9
3196,10
3197,9
3197,13
3198,8
3198,3
3198,11
3199,8
3200,1
3200,2
3200,5
3200,13
3201,9
3202,8
3202,3
3203,16
3203,8
3203,3
3203,12
3204,2
3204,16
3204,9
3205,1
3205,8
3205,10
3206,9
3207,9
3207,11
3208,8
3208,9
3208,11
3209,1
3209,13
3210,9
3211,9
3211,3
3211,14
3211,11
3212,9
3212,11
3213,8
3213,9
3214,9
3215,8
3215,9
3216,9
3216,11
3217,1
3217,5
3217,13
3218,1
3218,2
3218,4
3218,13
3219,9
3219,13
3220,8
3220,9
3221,1
3221,2
3221,8
3221,3
3222,8
3222,12
3223,8
3224,9
3225,16
3225,8
3225,11
3226,8
3226,9
3227,9
3227,11
3228,17
3229,8
3229,9
3229,11
3230,8
3231,13
3232,9
3233,12
3233,4
3233,13
3234,8
3234,14
3235,8
3235,9
3236,1
3236,5
3236,9
3237,8
3238,9
3239,1
3239,16
3239,8
3240,8
3240,11
3241,8
3241,9
3242,8
3242,11
3243,9
3244,8
3245,9
3246,9
3247,1
3247,8
3248,9
3248,12
3249,7
3249,16
3249,3
3249,15
3250,1
3250,2
3250,7
3250,3
3251,1
3252,9
3252,3
3252,11
3253,5
3253,9
3253,14
3253,11
3253,13
3254,5
3254,9
3254,13
3255,9
3256,9
3256,11
3257,9
3258,1
3258,13
3259,1
3259,9
3260,12
3260,4
3260,13
3261,9
3262,1
3262,5
3262,9
3262,13
3263,8
3264,9
3264,11
3265,2
3265,7
3265,16
3265,3
3265,15
3265,11
3266,1
3266,9
3266,14
3267,8
3268,1
3268,5
3268,9
3268,4
3268,13
3269,5
3269,13
3270,8
3270,3
3271,9
3272,9
3273,16
3273,8
3273,9
3274,9
3274,10
3275,5
3275,13
3276,9
3277,16
3277,9
3278,9
3278,11
3279,9
3280,8
3281,1
3281,8
3282,9
3283,8
3283,9
3283,11
3284,13
3285,8
3285,9
3286,1
3286,9
3287,8
3287,11
3287,13
3288,9
3288,13
3289,9
3289,14
3289,11
3290,8
3290,9
3290,11
3291,1
3291,8
3291,5
3291,9
3292,9
3292,10
3293,1
3293,5
3294,1
3294,2
3294,16
3294,8
3294,3
3294,4
3295,18
3295,13
3296,9
3296,10
3297,1
3297,2
3297,16
3297,8
3297,3
3298,8
3298,6
3299,17
3300,8
3300,9
3300,11
3301,9
3301,15
3302,9
3303,1
3303,2
3303,8
3303,11
3304,1
3304,9
3304,6
3305,9
3306,5
3306,13
3307,8
3307,5
3308,9
3308,11
3309,14
3309,13
3310,8
3310,3
3310,4
3311,17
3312,8
3313,2
3313,7
3313,16
3313,3
3314,2
3314,8
3315,9
3316,9
3316,15
3317,1
3318,7
3318,16
3318,8
3318,5
3319,1
3319,5
3319,9
3320,2
3320,9
3320,3
3320,12
3320,4
3321,8
3321,5
3322,9
3322,11
3323,1
3323,16
3323,8
3324,9
3325,8
3325,9
3326,5
3326,9
3327,8
3328,8
3328,9
3329,17
3329,20
3330,8
3331,8
3332,5
3332,9
3332,13
3333,2
3333,16
3333,9
3334,16
3334,8
3335,8
3335,9
3335,11
3336,2
3336,7
3336,16
3336,8
3337,8
3338,6
3339,8
3339,11
3340,1
3340,8
3340,5
3340,13
3341,2
3341,16
3341,9
3342,16
3342,8
3343,8
3344,13
3345,1
3345,13
3346,9
3347,9
3347,11
3348,9
3349,8
3350,8
3351,2
3351,16
3351,8
3352,8
3352,10
3353,8
3353,9
3354,1
3354,2
3354,8
3354,5
3354,11
3354,13
3355,8
3356,12
3357,9
3357,14
3357,11
3358,2
3358,8
3358,6
3359,8
3360,8
3361,1
3361,5
3361,9
3361,13
3362,8
3363,9
3363,14
3363,13
3364,9
3365,9
3365,11
3365,10
3366,9
3366,13
3367,8
3368,8
3368,9
3368,11
3369,1
3369,8
3369,9
3370,8
3370,9
3371,1
3371,5
3371,3
3371,13
3372,17
3373,16
3373,8
3374,1
3374,5
3374,12
3375,1
3375,9
3376,9
3376,13
3377,12
3378,9
3379,9
3379,13
3380,9
3380,13
3381,9
3382,1
3382,13
3383,2
3383,8
3384,9
3385,8
3385,9
3386,8
3387,9
3388,9
3388,15
3389,7
3389,8
3389,9
3389,3
3390,9
3391,16
3391,8
3391,3
3392,8
3392,9
3392,11
3392,10
3393,8
3393,11
3394,9
3394,12
3394,4
3395,8
3395,4
3396,5
3396,9
3396,13
3397,5
3397,9
3398,1
3398,2
3398,5
3398,9
3398,11
3398,13
3399,8
3400,9
3400,11
3401,17
3402,8
3403,8
3403,9
3404,4
3405,5
3405,9
3406,16
3406,8
3407,7
3407,8
3407,9
3407,3
3408,1
3408,3
3409,17
3410,8
3411,8
3412,8
3413,9
3414,8
3414,9
3414,11
3415,1
3415,8
3416,8
3416,9
3417,8
3417,11
3418,9
3418,11
3419,8
3419,10
3420,8
3420,9
3421,9
3421,12
3422,2
3423,8
3423,9
3423,11
3424,8
3425,5
3425,9
3426,8
3427,8
3427,5
3427,9
3428,1
3428,9
3429,2
3429,16
3429,11
3430,8
3430,4
3431,17
3432,9
3432,14
3433,8
3433,9
3434,5
3434,9
3434,13
3435,9
3436,2
3436,9
3437,2
3437,16
3438,5
3438,9
3438,13
3439,9
3439,11
3439,10
3439,6
3440,8
3440,3
3440,12
3441,8
3441,6
3442,2
3442,7
3442,16
3442,9
3442,15
3442,20
3443,8
3443,9
3444,16
3444,8
3445,16
3445,8
3446,9
3447,9
3447,11
3448,1
3448,8
3448,5
3449,1
3449,8
3450,1
3450,5
3450,9
3450,13
3451,1
3451,2
3452,1
3452,2
3453,8
3453,9
3454,8
3455,8
3456,9
3457,1
3457,8
3457,5
3457,3
3458,2
3458,8
3458,6
3459,17
3460,8
3460,11
3461,9
3462,9
3463,8
3464,16
3464,8
3465,8
3466,9
3467,8
3468,8
3468,12
3468,13
3469,8
3469,11
3470,8
3470,9
3470,11
3471,9
3472,1
3472,8
3473,1
3473,5
3473,13
3474,9
3475,2
3475,16
3475,3
3476,1
3476,16
3476,11
3477,8
3477,11
3478,1
3478,9
3478,4
3479,8
3479,9
3479,11
3480,8
3481,1
3481,5
3481,9
3482,5
3482,9
3483,8
3483,11
3484,8
3485,1
3485,2
3485,7
3485,16
3485,3
3486,8
3486,9
3487,12
3488,8
3488,5
3489,8
3489,9
3489,11
3490,9
3490,10
3491,9
3492,9
3493,8
3494,8
3494,5
3494,9
3494,13
3495,12
3495,4
3495,13
3496,5
3496,18
3496,14
3496,13
3497,9
3498,8
3498,14
3498,11
3499,8
3499,9
3499,11
3500,8
3501,9
3501,11
3502,12
3502,13
3503,8
3503,9
3504,12
3505,8
3505,11
3506,16
3506,8
3507,1
3507,13
3508,8
3509,12
3509,4
3510,9
3511,9
3512,8
3512,9
3512,3
3513,8
3513,9
3514,16
3514,9
3514,3
3514,14
3515,8
3515,5
3515,12
3516,1
3516,2
3516,3
3516,14
3517,8
3517,9
3517,13
3518,5
3518,9
3519,8
3519,13
3520,9
3521,9
3522,9
3523,8
3523,9
3524,1
3524,9
3524,13
3525,8
3525,11
3526,1
3526,11
3526,13
3527,2
3527,9
3527,4
3528,1
3528,2
3528,4
3529,1
3529,2
3529,3
3530,8
3530,9
3531,1
3531,2
3531,13
3532,7
3532,16
3533,2
3533,16
3533,3
3533,6
3534,1
3534,14
3534,13
3535,8
3535,11
3536,7
3536,16
3536,3
3537,1
3537,4
3537,13
3538,9
3539,8
3539,5
3540,9
3541,1
3541,2
3541,8
3541,11
3541,13
3542,8
3542,9
3543,1
3543,8
3544,9
3545,9
3546,9
3547,8
3547,6
3548,2
3548,9
3548,10
3549,9
3549,12
3549,14
3549,13
3550,8
3550,9
3550,11
3550,13
3551,9
3551,11
3552,9
3553,8
3553,9
3554,9
3554,12
3554,11
3554,13
3555,6
3556,8
3556,9
3556,11
3557,9
3557,3
3557,12
3557,14
3557,4
3557,13
3558,9
3558,11
3559,1
3559,16
3560,8
3561,9
3561,12
3562,2
3562,16
3563,2
3563,16
3564,8
3564,9
3564,11
3565,9
3566,9
3566,11
3567,8
3568,17
3569,8
3569,9
3570,2
3570,9
3570,20
3571,1
3571,5
3571,13
3572,9
3573,16
3573,9
3574,16
3575,9
3575,13
3576,1
3576,8
3576,5
3576,9
3576,13
3577,1
3577,5
3577,9
3578,16
3578,9
3579,2
3579,7
3579,16
3580,9
3581,1
3581,2
3581,8
3581,5
3582,9
3582,11
3583,1
3584,2
3584,9
3584,10
3585,16
3585,8
3586,8
3587,1
3588,8
3588,9
3589,8
3589,9
3590,9
3591,8
3591,9
3592,8
3593,1
3593,9
3593,10
3594,9
3594,11
3595,8
3596,2
3596,8
3596,5
3596,14
3597,3
3597,12
3598,12
3598,4
3599,5
3599,9
3600,2
3600,16
3601,12
3602,17
3603,17
3604,9
3604,11
3605,5
3605,9
3605,13
3606,2
3606,9
3606,3
3606,14
3606,4
3607,5
3607,9
3607,14
3608,7
3608,16
3608,8
3609,8
3609,11
3610,8
3611,1
3611,2
3611,14
3611,4
3612,5
3612,9
3612,12
3612,14
3612,13
3613,9
3613,13
3613,10
3614,1
3614,5
3614,9
3614,13
3615,9
3616,9
3617,1
3617,2
3617,11
3618,5
3618,9
3618,14
3618,13
3619,9
3620,9
3620,14
3620,6
3621,5
3621,9
3622,1
3622,5
3622,9
3623,8
3624,1
3624,11
3624,6
3625,8
3626,5
3626,18
3626,14
3626,13
3627,1
3627,5
3627,13
3628,8
3628,9
3628,11
3629,8
3629,5
3629,9
3630,8
3630,12
3631,9
3632,9
3632,11
3633,2
3633,8
3633,13
3634,8
3634,9
3635,8
3635,11
3636,1
3637,15
3638,2
3638,16
3639,8
3640,9
3641,1
3641,9
3641,11
3642,8
3642,9
3643,16
3643,9
3644,8
3644,11
3645,8
3646,2
3646,16
3646,9
3647,1
3647,8
3647,11
3648,8
3649,9
3650,8
3650,9
3651,8
3651,11
3652,9
3653,8
3653,5
3653,13
3654,1
3654,2
3654,13
3655,7
3655,16
3655,8
3655,11
3656,16
3656,8
3656,3
3657,8
3657,11
3658,1
3658,2
3658,5
3658,13
3659,5
3659,9
3660,12
3660,13
3661,9
3661,4
3662,17
3663,1
3663,5
3663,13
3664,9
3664,11
3665,17
3666,13
3667,9
3668,9
3669,1
3669,2
3669,8
3669,5
3670,9
3670,11
3671,1
3672,9
3672,11
3673,8
3673,12
3674,8
3674,9
3675,12
3675,13
3676,8
3676,11
3677,2
3677,16
3677,3
3678,1
3678,10
3679,16
3679,8
3680,9
3681,11
3682,13
3683,9
3684,8
3684,9
3685,1
3685,4
3685,13
3686,1
3686,5
3686,4
3687,2
3687,16
3687,3
3688,8
3689,14
3689,13
3690,2
3690,16
3690,8
3690,9
3691,8
3691,9
3692,2
3692,16
3692,8
3692,3
3692,11
3693,9
3694,5
3694,9
3694,13
3695,8
3695,9
3696,7
3696,4
3697,2
3697,7
3697,16
3697,15
3698,17
3699,9
3699,13
3700,2
3700,6
3701,9
3701,11
3702,8
3702,3
3702,12
3703,19
3704,16
3704,9
3705,8
3706,8
3707,12
3708,9
3709,9
3709,11
3710,8
3710,11
3711,8
3712,17
3713,7
3713,3
3713,4
3713,13
3714,8
3715,8
3715,9
3715,11
3716,1
3716,16
3717,7
3717,9
3717,11
3718,9
3718,10
3719,1
3719,8
3719,5
3719,9
3719,13
3720,1
3720,2
3720,3
3721,9
3722,9
3722,13
3723,9
3724,8
3725,9
3726,1
3726,5
3726,13
3727,5
3727,9
3728,1
3728,13
3729,17
3730,8
3730,11
3731,9
3732,9
3732,10
3733,16
3733,9
3734,9
3734,11
3735,1
3735,2
3735,8
3735,10
3736,9
3737,1
3737,9
3737,4
3737,13
3738,9
3738,11
3739,8
3740,8
3740,11
3741,9
3741,11
3742,9
3742,11
3743,8
3743,11
3744,9
3744,11
3745,7
3745,16
3745,9
3745,15
3745,11
3746,9
3746,13
3747,9
3747,4
3748,9
3748,14
3749,3
3749,12
3749,14
3750,8
3750,11
3751,1
3751,13
3751,6
3752,8
3752,3
3753,8
3754,9
3755,9
3755,10
3756,1
3756,9
3756,11
3756,10
3757,8
3757,9
3758,9
3758,11
3759,9
3760,7
3760,8
3760,4
3761,8
3761,11
3762,13
3763,9
3763,11
3764,1
3764,4
3764,13
3765,14
3765,13
3766,9
3766,11
3767,19
3768,9
3769,8
3769,9
3770,8
3770,9
3770,11
3771,12
3771,4
3772,8
3773,1
3773,5
3773,9
3773,14
3773,4
3773,13
3774,1
3774,7
3775,8
3776,1
3777,8
3777,9
3778,12
3778,13
3779,1
3779,5
3779,12
3780,1
3780,8
3780,4
3781,8
3782,5
3782,9
3782,11
3783,9
3783,3
3784,9
3784,10
3785,8
3785,9
3785,13
3786,8
3787,8
3788,9
3788,11
3789,2
3789,7
3789,16
3789,8
3789,3
3790,8
3790,12
3790,4
3791,14
3791,13
3792,9
3792,10
3793,14
3793,4
3793,13
3794,1
3795,8
3795,9
3795,10
3796,14
3796,13
3797,8
3797,9
3798,17
3799,5
3799,14
3799,13
3800,8
3800,12
3800,11
3801,12
3801,4
3802,1
3802,4
3802,13
3803,8
3803,9
3803,11
3804,9
3804,11
3805,9
3805,10
3806,1
3806,2
3806,4
3807,8
3807,9
3808,9
3808,11
3809,8
3809,11
3810,9
3811,6
3812,5
3812,9
3813,5
3813,9
3814,2
3814,16
3814,3
3815,2
3815,16
3815,8
3816,5
3816,18
3817,2
3817,16
3818,7
3818,16
3818,8
3818,3
3818,15
3818,11
3819,2
3819,16
3820,5
3820,13
3821,2
3821,7
3821,16
3821,3
3821,15
3821,11
3822,5
3822,9
3823,12
3824,9
3824,14
3824,11
3825,1
3825,4
3825,13
3826,1
3826,4
3827,9
3828,9
3829,8
3829,9
3829,11
3830,9
3830,11
3831,2
3831,7
3831,8
3831,5
3832,9
3832,11
3833,9
3833,14
3834,8
3835,8
3835,9
3836,9
3837,8
3837,9
3838,8
3838,9
3839,8
3840,8
3841,1
3841,2
3841,5
3841,4
3841,13
3842,8
3843,5
3843,9
3843,13
3844,1
3844,13
3845,16
3845,9
3845,3
3846,2
3846,8
3846,5
3846,11
3847,5
3847,9
3847,11
3847,13
3848,9
3849,8
3849,9
3849,11
3850,9
3850,14
3851,1
3851,2
3851,13
3852,9
3853,1
3853,8
3853,5
3854,8
3854,13
3855,12
3856,12
3856,4
3857,8
3857,5
3858,8
3859,8
3859,11
3860,1
3860,2
3860,13
3861,9
3862,12
3863,8
3864,8
3864,9
3865,9
3865,13
3866,8
3866,9
3866,11
3867,1
3867,5
3867,9
3867,10
3868,9
3868,3
3868,12
3868,13
3869,9
3869,13
3870,1
3870,13
3871,9
3872,16
3872,8
3873,1
3873,2
3873,9
3873,13
3874,8
3874,9
3874,14
3874,11
3875,8
3876,12
3876,13
3877,9
3877,13
3878,8
3878,5
3879,8
3880,1
3880,2
3880,3
3881,9
3881,11
3882,16
3882,8
3883,8
3884,8
3885,8
3885,9
3885,11
3886,9
3886,11
3886,10
3887,9
3888,1
3888,9
3888,13
3889,1
3889,2
3889,4
3889,13
3890,8
3890,15
3890,11
3891,9
3891,15
3892,1
3892,2
3892,13
3893,9
3893,13
3894,9
3894,13
3895,8
3895,9
3896,9
3896,13
3897,8
3897,5
3897,9
3897,13
3898,13
3899,9
3899,11
3900,9
3901,11
3902,16
3902,8
3903,8
3904,1
3904,2
3905,2
3905,16
3906,8
3907,2
3907,16
3908,8
3908,17
3909,9
3910,8
3910,5
3910,9
3910,13
3911,8
3911,12
3911,13
3912,1
3912,8
3912,12
3912,13
3913,5
3913,9
3914,1
3914,2
3914,4
3915,9
3916,1
3916,2
3917,9
3918,8
3918,9
3919,1
3919,13
3920,9
3921,5
3921,9
3922,8
3922,9
3923,8
3923,9
3924,8
3925,5
3925,9
3925,11
3926,8
3926,17
3927,8
3928,8
3928,9
3929,16
3929,8
3930,8
3930,13
3931,9
3932,5
3932,13
3933,1
3933,12
3933,4
3934,8
3935,2
3935,16
3936,16
3936,8
3937,9
3938,7
3938,16
3938,9
3938,15
3938,11
3939,11
3940,17
3941,9
3941,11
3942,9
3943,8
3943,11
3944,9
3945,11
3945,10
3946,1
3946,2
3946,4
3946,13
3947,8
3947,9
3948,9
3949,4
3949,13
3950,8
3950,9
3951,2
3951,7
3951,16
3951,3
3951,15
3952,9
3952,11
3953,9
3954,9
3954,11
3955,1
3955,2
3955,8
3955,13
3956,16
3956,8
3957,8
3957,3
3957,15
3958,9
3959,9
3959,13
3960,11
3961,5
3961,9
3961,15
3961,13
3962,16
3962,8
3962,3
3963,8
3964,8
3965,9
3965,11
3966,8
3966,9
3967,8
3968,9
3969,1
3969,5
3969,9
3969,13
3970,8
3971,1
3971,4
3971,13
3972,8
3972,3
3972,12
3972,4
3973,17
3974,9
3974,14
3974,6
3975,1
3975,9
3975,13
3976,17
3976,9
3977,5
3977,9
3977,3
3977,18
3977,14
3977,11
3978,8
3979,11
3980,1
3980,8
3980,4
3981,9
3982,9
3982,12
3982,13
3983,16
3983,8
3983,3
3984,1
3984,2
3984,13
3985,8
3985,9
3985,3
3985,11
3986,9
3987,17
3988,8
3988,9
3988,11
3989,1
3989,2
3989,14
3989,13
3990,9
3991,8
3992,9
3993,8
3994,8
3994,11
3995,5
3995,9
3995,13
3996,8
3997,2
3997,16
3997,8
3997,15
3998,8
3999,8
3999,4
4000,1
4000,5
4001,5
4001,9
4001,11
4002,8
4002,3
4002,11
4002,4
4003,4
4004,4
4005,9
4005,11
4006,8
4006,11
4007,8
4008,1
4008,8
4008,9
4009,17
4010,8
4010,9
4011,17
4012,1
4012,2
4013,9
4013,11
4014,8
4014,9
4015,9
4016,9
4017,9
4018,5
4018,9
4018,14
4018,13
4019,9
4020,5
4020,13
4021,1
4021,2
4022,5
4022,13
4023,4
4023,13
4024,9
4025,1
4025,2
4025,13
4026,9
4026,11
4027,8
4028,8
4028,12
4028,14
4028,13
4029,9
4030,9
4031,1
4031,5
4032,8
4033,8
4033,9
4033,11
4034,8
4034,11
4035,9
4035,11
4036,5
4036,12
4036,13
4037,13
4038,9
4039,1
4039,4
4039,13
4040,9
4041,2
4041,7
4041,16
4041,8
4041,3
4041,4
4042,9
4043,8
4044,1
4044,2
4044,4
4044,13
4045,9
4046,8
4046,5
4047,8
4048,1
4048,5
4048,9
4049,9
4050,1
4050,8
4051,8
4051,9
4052,8
4052,12
4053,7
4053,8
4054,19
4055,9
4055,12
